formula,actual,predicted,elements,residual
CsSb,1.4768480659999998,0.705,Cs Sb,-0.7718480659999999
PbCl2,3.664099513,3.9533333330000002,Pb Cl,0.2892338200000002
CuInCd2Te3,0.9152818009999999,0.7,Cu In Cd Te,-0.21528180099999994
SmCuOSe,2.8515908530000003,2.6,Sm Cu O Se,-0.25159085300000017
Cd4Sb3,0.12181603,1.25,Cd Sb,1.12818397
CuFeTe2,0.591042484,0.16,Cu Fe Te,-0.431042484
Zn0.15Cd0.85Se,2.5358323080000003,2.55,Zn Cd Se,0.014167691999999565
Ca3BiP3O12,3.823458899,4.2,Ca Bi P O,0.3765411010000004
K10Co4Sn4S17,2.327963165,1.555,K Co Sn S,-0.772963165
Zn0.01Cd0.99Se,2.267835897,2.45,Zn Cd Se,0.1821641030000003
PbCuSbS3,0.847306564,1.31,Pb Cu Sb S,0.462693436
TiCoSb,0.48199299,0.95,Ti Co Sb,0.46800700999999995
CuGa1.6In0.4S3.5,2.186804906,2.15,Cu Ga In S,-0.03680490599999997
Hg0.7Cd0.3Se,0.909975518,1.1,Hg Cd Se,0.1900244820000001
Cu0.35Ga1.65S2.65,2.56777562,2.55,Cu Ga S,-0.017775620000000103
CaTaO2N,2.9346962580000002,2.4,Ca Ta O N,-0.5346962580000003
In0.99As0.99Cd0.01Te0.01,0.646575284,0.76,In As Cd Te,0.11342471600000004
CsInSnS4,2.427804642,2.9,Cs In Sn S,0.472195358
Tl4CdI6,2.182851789,2.8,Tl Cd I,0.617148211
Cu2WSe4,2.1783514790000003,1.65,Cu W Se,-0.5283514790000003
Cd3P2,0.58429897,0.5555,Cd P,-0.02879896999999998
CaSm2S4,3.0195619139999996,2.05,Ca Sm S,-0.9695619139999998
CeMn0.5OSe,0.725369285,2.01,Ce Mn O Se,1.2846307149999998
KCeSe4,1.667763343,1.54,K Ce Se,-0.12776334300000003
CuYO2,3.159863858,3.5,Cu Y O,0.340136142
Cu0.8Ga1.2Se2.2,1.677426673,1.58,Cu Ga Se,-0.09742667299999996
CuNbO3,3.037918102,2.0,Cu Nb O,-1.037918102
Cs2P2Se8,2.2459180069999998,2.44,Cs P Se,0.19408199300000017
K2CuVS4,1.651809135,1.82,K Cu V S,0.16819086500000013
Cu0.4Ga1.6S2.6,2.559216454,2.475,Cu Ga S,-0.08421645399999989
Cu3GdSe3,0.584579889,0.14,Cu Gd Se,-0.444579889
CuGaGeSe4,1.64750243,1.38,Cu Ga Ge Se,-0.2675024300000002
Li2CdGeS4,2.71376056,3.1,Li Cd Ge S,0.3862394400000002
CuGa3Te5,0.909638752,1.092,Cu Ga Te,0.1823612480000001
CsBiS2,1.323718766,1.4166666669999999,Cs Bi S,0.09294790099999983
La2CoTiO6,1.210887366,1.02,La Co Ti O,-0.1908873659999999
K3CdB5O10,4.184368857,3.47,K Cd B O,-0.7143688569999997
CuGa2Se4,1.626775761,0.63,Cu Ga Se,-0.996775761
Ce2GeSe5,1.101550578,1.7,Ce Ge Se,0.5984494220000001
Cs2PtI6O18,2.5932566880000003,2.4,Cs Pt I O,-0.1932566880000004
TlCr5S6Se2,0.84613423,0.94,Tl Cr S Se,0.09386576999999996
Rb2Cd3S4,2.68413457,2.92,Rb Cd S,0.23586543000000004
RbCl,8.048166789,8.277999999999999,Rb Cl,0.22983321099999898
CsCaBO3,3.973346404,4.065,Cs Ca B O,0.09165359600000045
Cs5P5Se12,2.561930613,2.17,Cs P Se,-0.391930613
Cs2TeBr6,2.290801127,2.12,Cs Te Br,-0.17080112699999983
CsInSn2Se6,1.577271572,1.78,Cs In Sn Se,0.20272842800000013
Cs2TeI6,1.4503035990000002,1.5,Cs Te I,0.049696400999999835
CuNiC4N4,2.2903526419999998,2.7,Cu Ni C N,0.4096473580000004
CsH3Se2O6,4.9347582889999995,4.77,Cs H Se O,-0.1647582889999999
Cu2CdGeSe4,1.504401945,1.2,Cu Cd Ge Se,-0.30440194499999995
HgCl2,3.830396944,4.45,Hg Cl,0.6196030560000003
TlCuCl3,2.52687392,2.98,Tl Cu Cl,0.4531260800000001
Rb2TiCu2S4,2.21132486,2.19,Rb Ti Cu S,-0.02132486
CsZn4In5Se12,1.777536095,1.61,Cs Zn In Se,-0.167536095
Cu3AsS4,1.6205361669999998,1.36,Cu As S,-0.2605361669999997
CuGa2S3.5,2.286492308,2.42,Cu Ga S,0.1335076919999998
CdBiO2Cl,3.031499553,3.08,Cd Bi O Cl,0.04850044699999989
Zn0.99Cd0.01Se,3.178455369,3.65,Zn Cd Se,0.471544631
CuBiP2Se6,1.2790961570000001,1.2,Cu Bi P Se,-0.07909615700000017
CuSbSe2,0.702346473,1.05,Cu Sb Se,0.3476535270000001
Hg3S2Bi2Cl8,3.140330027,3.26,Hg S Bi Cl,0.11966997299999971
TlCr5S5Se3,0.842589107,0.89,Tl Cr S Se,0.04741089300000001
CsHgInS3,2.462354836,2.3,Cs Hg In S,-0.162354836
Cu3DySe3,0.216164277,0.2,Cu Dy Se,-0.016164276999999977
Rb2Cu2Sb2S5,1.4065279419999999,1.6,Rb Cu Sb S,0.19347205800000022
Rb2Cd3Te4,2.370714383,2.3,Rb Cd Te,-0.07071438300000032
Rb1.54Cd1.54Bi2.46S6,1.495841305,1.33,Rb Cd Bi S,-0.16584130499999983
CuPbBiS3,0.8628929540000001,0.12,Cu Pb Bi S,-0.7428929540000001
BaCuSbSe3,1.579416607,1.6,Ba Cu Sb Se,0.020583393000000116
CsZrPSe6,1.863986366,2.0,Cs Zr P Se,0.136013634
CuGaS2,2.252913415,2.442857143,Cu Ga S,0.1899437279999998
Hg7.5As4Cl6,2.030672278,1.7269999999999999,Hg As Cl,-0.3036722780000001
CsPSe6,2.059580847,1.9,Cs P Se,-0.15958084699999997
BiSCl,2.571879702,1.91,Bi S Cl,-0.661879702
CsKP2Se8,2.618202287,2.36,Cs K P Se,-0.25820228700000003
CdSiAs2,2.0297661209999998,1.524,Cd Si As,-0.5057661209999997
Hg0.99Cd0.01Se,1.230089224,1.72,Hg Cd Se,0.4899107759999999
LiRbCO3,4.856252187,6.28,Li Rb C O,1.4237478130000003
CuGaInS3.5,1.950195916,1.84,Cu Ga In S,-0.1101959159999999
Cu0.9In1.1Se2.1,1.074165684,1.06,Cu In Se,-0.014165683999999956
Cd12Ge17B8O58,3.48496057,4.29,Cd Ge B O,0.8050394299999999
CsCdInSe3,2.565605377,2.4,Cs Cd In Se,-0.1656053769999999
Cs3Bi,1.577189234,0.625,Cs Bi,-0.952189234
Cd0.95Te0.95Al0.05Sb0.05,1.259559376,1.37,Cd Te Al Sb,0.11044062400000021
In0.9As0.9Cd0.1Te0.1,0.657964067,0.69,In As Cd Te,0.03203593299999996
Ca2ScSbO6,4.093949673,3.68,Ca Sc Sb O,-0.41394967299999985
CsLu7S11,2.054298079,1.86,Cs Lu S,-0.19429807899999996
Rb2CuVS4,1.7840114580000002,1.85,Rb Cu V S,0.06598854199999993
Cs2Sb,1.353246375,0.62,Cs Sb,-0.7332463749999999
K0.6Cs0.4PSe6,2.111536565,2.1,K Cs P Se,-0.01153656500000011
Pb2BO3Cl,3.186532137,3.99,Pb B O Cl,0.8034678630000003
Cu2ZnGeS4,2.26888234,2.1,Cu Zn Ge S,-0.16888234000000013
CeTaN2O,1.409817829,1.9,Ce Ta N O,0.49018217099999983
Cu0.35Ga1.65Se2.65,1.8549935359999998,1.81,Cu Ga Se,-0.04499353599999978
TlCr5S8,0.901271335,1.01,Tl Cr S,0.108728665
Cs2HgI2Cl2,3.607109992,2.15,Cs Hg I Cl,-1.457109992
Rb2Cu2Sn2Se6,1.3129962579999999,1.04,Rb Cu Sn Se,-0.2729962579999998
CuI,2.939181437,3.0264,Cu I,0.08721856300000042
Cu0.99In1.01Se2.01,1.078693589,1.08,Cu In Se,0.0013064110000000628
CdP2S4,3.608676023,3.76,Cd P S,0.15132397699999967
CsLaHgSe3,2.188194004,2.485,Cs La Hg Se,0.2968059959999998
CrO2,2.977380557,0.23,Cr O,-2.747380557
Hg0.1Cd0.9Se,0.494791745,0.35,Hg Cd Se,-0.14479174500000003
Rb2CdBr2I2,4.580255038,3.35,Rb Cd Br I,-1.2302550379999997
In0.98As0.98Cd0.02Te0.02,0.659815885,0.73,In As Cd Te,0.07018411499999999
NaCdAsS3,1.652301733,2.93,Na Cd As S,1.277698267
Cu4Sn7S16,1.49328212,0.8,Cu Sn S,-0.6932821199999999
Hg6As4CdBr6,2.094569245,1.915,Hg As Cd Br,-0.17956924500000015
CsCeHgSe3,2.500391992,1.94,Cs Ce Hg Se,-0.560391992
EuCu2SnS4,0.5871901070000001,1.85,Eu Cu Sn S,1.262809893
Cu0.05Ga1.95Se2.95,1.870360239,1.96,Cu Ga Se,0.08963976099999993
YbClWO4,3.5654543989999996,4.23,Yb Cl W O,0.6645456010000008
AgCl,2.295018835,5.13,Ag Cl,2.834981165
Ce2YbCuSe5,1.218650937,1.05,Ce Yb Cu Se,-0.168650937
K2CuNbS4,2.528509251,2.82,K Cu Nb S,0.2914907489999998
K4Sn3Ce3S14,2.076698897,2.46,K Sn Ce S,0.383301103
CuTlSe2,0.540805824,1.07,Cu Tl Se,0.5291941760000001
Cu2GeSe3,0.964137282,0.975,Cu Ge Se,0.010862717999999938
CsCd4Ga5Se12,2.172731947,2.21,Cs Cd Ga Se,0.03726805300000002
CdI2,3.865283578,3.8,Cd I,-0.06528357800000029
CsInSe2,2.8145718939999997,2.81,Cs In Se,-0.004571893999999688
CdS0.99Se0.01,2.3631584,2.4,Cd S Se,0.03684159999999981
K2CsSb,1.276351217,1.1,K Cs Sb,-0.1763512169999999
CdGa2S4,3.247925633,3.42,Cd Ga S,0.172074367
CdBr2,4.268477357,4.47,Cd Br,0.20152264299999967
Cs8Ga8Si38,0.998556317,1.14,Cs Ga Si,0.14144368299999988
Cu0.1Ga1.9S2.9,2.584499156,2.625,Cu Ga S,0.04050084399999987
Hg0.63Cd0.37Te,0.23882393,0.35,Hg Cd Te,0.11117606999999999
Hg0.3Cd0.7Se,0.510461034,0.55,Hg Cd Se,0.039538966000000064
Cs2SnP2Se6,2.2327651790000003,2.06,Cs Sn P Se,-0.1727651790000002
CsInGeS4,3.086337566,2.25,Cs In Ge S,-0.8363375660000001
Cs4Cu3Bi9S17,1.37999397,0.75,Cs Cu Bi S,-0.6299939699999999
PbCrO4,1.4956654319999998,2.25,Pb Cr O,0.7543345680000002
CuFeS2,0.804585131,0.48666666700000005,Cu Fe S,-0.3179184639999999
Cs1.43Cd1.43Bi2.57S6,1.3395686009999999,1.28,Cs Cd Bi S,-0.05956860099999983
CuGaSe2,1.5390541519999998,1.6133333330000001,Cu Ga Se,0.0742791810000003
Na2CdSnS4,3.364660849,2.52,Na Cd Sn S,-0.8446608489999998
Cu2P2S6,2.092201936,2.2,Cu P S,0.10779806400000025
CsScSe2O6,4.815938653,5.2,Cs Sc Se O,0.3840613470000003
Nd2YbCuS5,1.576893329,1.35,Nd Yb Cu S,-0.22689332899999992
Mg3B50C8,1.481315766,2.7,Mg B C,1.2186842340000001
Hg3ZnS2Cl4,2.628235347,2.65,Hg Zn S Cl,0.021764652999999967
RbCd4In5Se12,1.7961216759999998,1.57,Rb Cd In Se,-0.22612167599999977
Li3Cs2B5O10,6.5910034170000005,7.3,Li Cs B O,0.7089965829999993
K2CeP2O8,4.000046842,2.46,K Ce P O,-1.5400468419999997
Cu3AsSe4,1.085210847,0.765,Cu As Se,-0.3202108469999999
CsGeI3,2.3649289330000003,1.6,Cs Ge I,-0.7649289330000002
In0.96As0.96Cd0.04Te0.04,0.6575482810000001,0.69,In As Cd Te,0.03245171899999988
Cd4P2Br3,2.030632769,2.19,Cd P Br,0.15936723100000005
Ca2CdAs2,1.498279621,0.95,Ca Cd As,-0.548279621
Co2Te3O8,1.486715241,3.6,Co Te O,2.113284759
CsAgSb4S7,1.570312655,2.04,Cs Ag Sb S,0.4696873450000001
LiCl,7.69293659,9.33,Li Cl,1.6370634099999997
CuGa3Se5,1.24615389,1.8166666669999998,Cu Ga Se,0.5705127769999998
Lu2CrS4,1.278499087,1.75,Lu Cr S,0.4715009130000001
CsGaS3,3.7400379110000004,3.0,Cs Ga S,-0.7400379110000004
CrTe2,1.303027752,0.17,Cr Te,-1.133027752
Pb3Cl4TeO3,3.296325585,3.79,Pb Cl Te O,0.4936744150000001
Cu0.5Ga1.5S2.5,2.5530329330000003,2.445,Cu Ga S,-0.1080329330000005
LiCdBO3,3.2802939589999998,4.28,Li Cd B O,0.9997060410000005
Cu0.01Ga1.99Se2.99,1.9421886030000002,1.99,Cu Ga Se,0.04781139699999981
Li4.5Cr0.5TeO6,2.9982900160000003,1.79,Li Cr Te O,-1.2082900160000003
Cs2MgGe3Se8,2.104400867,2.04,Cs Mg Ge Se,-0.0644008669999998
Hg4As2HfCl6,2.767964954,2.47,Hg As Hf Cl,-0.2979649539999998
CsYbZnSe3,1.94282177,2.035,Cs Yb Zn Se,0.09217823000000025
Cu2ZnSnTe4,0.7338992990000001,1.39,Cu Zn Sn Te,0.6561007009999998
CsGaSn2Se6,1.925321126,1.87,Cs Ga Sn Se,-0.05532112599999994
Bi2Cu0.96Se3I,0.954751855,0.68,Bi Cu Se I,-0.274751855
Cd4Sb2I3,2.1916384669999998,1.83,Cd Sb I,-0.3616384669999997
Hg3Te2UCl6,2.05502503,2.6,Hg Te U Cl,0.5449749700000002
Cd4P2I3,2.0689996390000003,2.17,Cd P I,0.10100036099999965
CI4,2.489179428,2.26,C I,-0.22917942800000013
Tl6CuTe2O10,2.508844555,2.3,Tl Cu Te O,-0.2088445550000002
CdSc,0.231437377,1.714,Cd Sc,1.482562623
Cs2Hg4.65Cd1.35S7,1.7477573919999998,1.84,Cs Hg Cd S,0.09224260800000028
Ca6Bi6O15,2.7357855410000003,3.34,Ca Bi O,0.6042144589999996
Zn0.43Cd0.57Se,2.907336553,2.85,Zn Cd Se,-0.057336552999999846
Ca3Sb2,2.012572685,1.4,Ca Sb,-0.612572685
CuGa0.4In1.6S3.5,1.675627989,1.55,Cu Ga In S,-0.12562798900000005
Ga0.8Sb0.8Cd0.2Te0.2,0.886691138,0.8,Ga Sb Cd Te,-0.08669113799999995
CsSbSe2,1.971808507,1.7,Cs Sb Se,-0.27180850700000003
Ce3LuSe6,1.6167245680000002,1.1,Ce Lu Se,-0.5167245680000001
RbCd4Ga5Te12,1.5587038709999999,1.64,Rb Cd Ga Te,0.08129612900000005
Cs4Th2P6S18,2.519497772,2.8,Cs Th P S,0.280502228
Hg0.8Cd0.2Se,1.136759253,1.116666667,Hg Cd Se,-0.020092585999999857
BaClBF4,6.024164195,6.89,Ba Cl B F,0.8658358049999997
SrBiO2Cl,3.6277169160000002,3.52,Sr Bi O Cl,-0.10771691600000022
Rb2Cu2Sn2S6,1.54406563,1.44,Rb Cu Sn S,-0.10406563000000002
Cs2Bi2Cd2S5,1.645952175,1.7,Cs Bi Cd S,0.05404782500000005
KCu2SbS3,1.6083594680000002,1.615,K Cu Sb S,0.00664053199999981
Na2CdGe2S6,3.4405026960000002,2.89,Na Cd Ge S,-0.5505026960000001
CuZn2InTe4,1.216938041,1.05,Cu Zn In Te,-0.16693804099999987
La3CuGaSe7,1.674650569,1.36,La Cu Ga Se,-0.3146505689999999
Cr3Se4,0.43064128399999996,1.59,Cr Se,1.159358716
CdGeP2,2.011663305,1.726666667,Cd Ge P,-0.28499663799999997
Ag0.4Cd0.2In2.4Te4,0.43310163799999996,0.42,Ag Cd In Te,-0.013101637999999971
CuP2,1.901385135,1.4533333330000002,Cu P,-0.4480518019999997
Cu3ScSe3,0.5351011489999999,0.3,Cu Sc Se,-0.23510114899999995
CuZr1.86S4,2.198886387,1.26,Cu Zr S,-0.9388863869999999
Ce2Ge2Se7,1.265042773,1.1,Ce Ge Se,-0.16504277299999992
CdF2,5.136681213,6.0,Cd F,0.8633187869999999
Cu3NbSe4,1.20022802,2.45,Cu Nb Se,1.2497719800000002
Hg6.5As4CdCl6,1.919437581,1.955,Hg As Cd Cl,0.03556241900000012
Cd3MoTe2O10,3.392155517,3.81,Cd Mo Te O,0.4178444830000001
CaO,6.573464616,7.0034,Ca O,0.4299353840000002
Cd4YB3O10,3.204951797,3.78,Cd Y B O,0.5750482029999997
Cd8B5O15F,4.346565442,3.14,Cd B O F,-1.206565442
CuBS2,2.613987456,3.61,Cu B S,0.996012544
Rb2CsSb,1.219444438,1.5,Rb Cs Sb,0.280555562
Cs2Ga2Se5,2.181159197,1.95,Cs Ga Se,-0.23115919699999998
